R.date,R.date.Nut,SITE,REPLICATE,SEASON,YEAR,S.date,BUSCAR,L.FW,L.DW,Ri.FW,Ri.DW,Ro.FW,Ro.DW,BG.FW,BG.DW,T.DW,AG.BG.FW,AG.BG.DW,dens.TOT,SDW,%N.L.DW,d15N.L.DW,%C.L.DW,d13C.L.DW,Bus.Nut,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Tair.degC.q2,T.d.min.q2,T.d.max.q2,Ed.mol_m2d.q2,siteB,EzSITE.mol_m2d.q2
27/05/2013,NA,CN2,A,SPRING,2013,11/05/2013,41421-CN2-A,652.895,79.17,355.9025,68.77,139.1025,21.8275,495.005,90.5975,169.7675,1.319,0.874,325,2.009,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN2,13.2707375
27/05/2013,NA,CN2,B,SPRING,2013,11/05/2013,41421-CN2-B,961.5575,131.32,254.6525,42.6275,69.03,14.94,323.6825,57.5675,188.8875,2.971,2.281,2275,0.423,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN2,13.2707375
10/07/2013,NA,CN2,A,SUMMER,2013,01/08/2013,41465-CN2-A,1779.085,290.44,715.9775,170.0775,187.955,39.75,903.9325,209.8275,500.2675,1.968,1.384,525,3.389,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
10/07/2013,NA,CN2,B,SUMMER,2013,01/08/2013,41465-CN2-B,2097.84,424.0925,809.9275,185.41,263.28,66.405,1073.2075,251.815,675.9075,1.955,1.684,1050,1.998,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
24/07/2013,NA,CN2,B,SUMMER,2013,01/08/2013,41479-CN2-B,1192.6725,177.9225,443,108.825,165.94,37.8725,608.94,146.6975,324.62,1.959,1.213,350,3.408,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
22/08/2013,NA,CN2,A,SUMMER,2013,01/08/2013,41508-CN2-A,586.6925,172.5925,156.74,38.4275,78.165,19.6275,234.905,58.055,230.6475,2.498,2.973,25,23.468,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
22/08/2013,NA,CN2,B,SUMMER,2013,01/08/2013,41508-CN2-B,1045.5525,254.925,616.8,193.475,358.3925,108,975.1925,301.475,556.4,1.072,0.846,350,2.987,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
21/10/2013,NA,CN2,A,FALL,2013,12/11/2013,41568-CN2-A,856.735,205.0525,644.7775,166.395,310.6425,75.96,955.42,242.355,447.4075,0.897,0.846,525,1.632,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN2,6.857017411
21/10/2013,NA,CN2,B,FALL,2013,12/11/2013,41568-CN2-B,1549.365,206.6525,1009.4875,231.2225,934.6275,121.4975,1944.115,352.72,559.3725,0.797,0.586,1125,1.377,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN2,6.857017411
05/11/2013,NA,CN2,A,FALL,2013,12/11/2013,41583-CN2-A,1008.085,214.2975,1019.4175,282.0525,197.095,45.4125,1216.5125,327.465,541.7625,0.829,0.654,275,3.666,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN2,6.857017411
05/11/2013,NA,CN2,B,FALL,2013,12/11/2013,41583-CN2-B,251.9275,43.805,346.225,87.895,182.14,37.025,528.365,124.92,168.725,0.477,0.351,150,1.68,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN2,6.857017411
03/12/2013,NA,CN2,A,FALL,2013,12/11/2013,41611-CN2-A,363.1375,75.6875,575.12,154.6675,287.49,67.0375,862.61,221.705,297.3925,0.421,0.341,700,0.519,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN2,6.857017411
03/12/2013,NA,CN2,B,FALL,2013,12/11/2013,41611-CN2-B,319.625,61.8775,928.755,234.185,284.7625,54.6925,1213.5175,288.8775,350.755,0.263,0.214,600,0.533,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN2,6.857017411
30/01/2014,NA,CN2,A,WINTER,2014,15/02/2014,41669-CN2-A,39.1025,3.705,423.125,91.315,203.7925,18.5575,626.9175,109.8725,113.5775,0.062,0.034,300,0.13,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
30/01/2014,NA,CN2,B,WINTER,2014,15/02/2014,41669-CN2-B,252.6925,40.1375,616.6325,142.0925,235.5025,31.29,852.135,173.3825,213.52,0.297,0.231,300,0.842,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
17/02/2014,NA,CN2,A,WINTER,2014,15/02/2014,41687-CN2-A,308.22,71.8875,967.475,237.8875,239.08,49.395,1206.555,287.2825,359.17,0.255,0.25,600,0.514,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
17/02/2014,NA,CN2,B,WINTER,2014,15/02/2014,41687-CN2-B,347.7175,55.2875,1513.2225,357.1225,333.205,59.045,1846.4275,416.1675,471.455,0.188,0.133,650,0.535,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
03/03/2014,NA,CN2,A,WINTER,2014,15/02/2014,41701-CN2-A,231.215,44.0475,780.61,185.97,212.8275,42.2225,993.4375,228.1925,272.24,0.233,0.193,400,0.578,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
03/03/2014,NA,CN2,B,WINTER,2014,15/02/2014,41701-CN2-B,468.845,87.8475,992.765,240.45,295.1175,61.3,1287.8825,301.75,389.5975,0.364,0.291,400,1.172,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
28/04/2014,NA,CN2,A,SPRING,2014,13/05/2014,41757-CN2-A,463.305,120.1525,530.1675,131.5475,230.145,77.26,760.3125,208.8075,328.96,0.609,0.575,525,0.882,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN2,13.69283384
28/04/2014,NA,CN2,B,SPRING,2014,13/05/2014,41757-CN2-B,474.0675,97.3425,552.6325,106.0275,248.31,43.7575,800.9425,149.785,247.1275,0.592,0.65,450,1.053,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN2,13.69283384
11/05/2014,NA,CN2,A,SPRING,2014,13/05/2014,41770-CN2-A,1168.0025,268.5425,801.86,177.9375,345.045,70.9225,1146.905,248.86,517.4025,1.018,1.079,550,2.124,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN2,13.69283384
11/05/2014,NA,CN2,B,SPRING,2014,13/05/2014,41770-CN2-B,949.79,147.57,272.68,47.21,122.0625,15.9325,394.7425,63.1425,210.7125,2.406,2.337,975,0.974,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN2,13.69283384
28/05/2014,NA,CN2,A,SPRING,2014,13/05/2014,41787-CN2-A,1293.5525,190.9925,930.6925,188.76,512.9625,87.5625,1443.655,276.3225,467.315,0.896,0.691,800,1.617,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN2,13.69283384
28/05/2014,NA,CN2,B,SPRING,2014,13/05/2014,41787-CN2-B,1256.4375,155.0675,813.555,158.9825,404.325,58.91,1217.88,217.8925,372.96,1.032,0.712,700,1.795,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN2,13.69283384
28/07/2014,NA,CN2,A,SUMMER,2014,19/08/2014,41848-CN2-A,1325.1525,177.905,369.0575,77.1925,193.5725,29.26,562.63,106.4525,284.3575,2.355,1.671,500,2.65,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,0.145,0.042,1.3855,0.3935,0.145,0.042,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
28/07/2014,NA,CN2,B,SUMMER,2014,19/08/2014,41848-CN2-B,957.055,135.3775,621.3725,153.81,210.145,37.1175,831.5175,190.9275,326.305,1.151,0.709,325,2.945,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,0.145,0.042,1.3855,0.3935,0.145,0.042,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
28/08/2014,NA,CN2,A,SUMMER,2014,19/08/2014,41879-CN2-A,2054.3775,286.4175,1215.2175,314.425,514.7275,92.035,1729.945,406.46,692.8775,1.188,0.705,725,2.834,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,0.145,0.042,1.3855,0.3935,0.145,0.042,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
28/08/2014,NA,CN2,B,SUMMER,2014,19/08/2014,41879-CN2-B,1380.02,162.67,881.0975,204.9925,245.895,48.335,1126.9925,253.3275,415.9975,1.225,0.642,425,3.247,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,0.145,0.042,1.3855,0.3935,0.145,0.042,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
09/09/2014,NA,CN2,A,SUMMER,2014,19/08/2014,41891-CN2-A,1434.8775,250.69,1137.1575,267.1125,683.445,100.7675,1820.6025,367.88,618.57,0.788,0.681,575,2.495,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,0.145,0.042,1.3855,0.3935,0.145,0.042,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
09/09/2014,NA,CN2,B,SUMMER,2014,19/08/2014,41891-CN2-B,1161.182588,176.7,1162.690382,290.36,1210.982414,210.565,2373.672796,500.925,677.625,0.489,0.353,300,3.871,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,0.145,0.042,1.3855,0.3935,0.145,0.042,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
08/10/2014,NA,CN2,A,FALL,2014,23/10/2014,41920-CN2-A,1095.675,177.195,708.9,172.1525,608.45,110.5825,1317.35,282.735,459.93,0.832,0.627,875,1.252,NA,NA,NA,NA,FALL2014,4.573,0.5685,3.919,0.042,4.573,0.5685,3.919,0.042,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
08/10/2014,NA,CN2,B,FALL,2014,23/10/2014,41920-CN2-B,1005.6,159.4125,591.2,161.01,462.85,85.92,1054.05,246.93,406.3425,0.954,0.646,625,1.609,NA,NA,NA,NA,FALL2014,4.573,0.5685,3.919,0.042,4.573,0.5685,3.919,0.042,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
23/10/2014,NA,CN2,A,FALL,2014,23/10/2014,41935-CN2-A,989.8,159.08,1285.775,289.945,375.225,58.5375,1661,348.4825,507.5625,0.596,0.456,725,1.365,NA,NA,NA,NA,FALL2014,4.573,0.5685,3.919,0.042,4.573,0.5685,3.919,0.042,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
23/10/2014,NA,CN2,B,FALL,2014,23/10/2014,41935-CN2-B,554.2,101.48,944.025,192.7375,149.875,28.33,1093.9,221.0675,322.5475,0.507,0.459,500,1.108,NA,NA,NA,NA,FALL2014,4.573,0.5685,3.919,0.042,4.573,0.5685,3.919,0.042,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
21/01/2015,NA,CN2,A,WINTER,2015,05/02/2015,42025-CN2-A,281.275,50.95,1361.7,286,391.275,100.4,1752.975,386.4,437.35,0.16,0.132,575,0.489,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,0.115,0.9925,0.3075,3.1855,0.115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
21/01/2015,NA,CN2,B,WINTER,2015,05/02/2015,42025-CN2-B,327.5,49.375,1517.15,310.9,576.525,52.125,2093.675,363.025,412.4,0.156,0.136,725,0.452,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,0.115,0.9925,0.3075,3.1855,0.115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
03/02/2015,NA,CN2,A,WINTER,2015,05/02/2015,42038-CN2-A,322,51.85,1798,391.15,536,74.65,2334,465.8,517.65,0.138,0.111,1325,0.243,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,0.115,0.9925,0.3075,3.1855,0.115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
03/02/2015,NA,CN2,B,WINTER,2015,05/02/2015,42038-CN2-B,643.25,99.775,1855.25,394.425,666.5,96.925,2521.75,491.35,591.125,0.255,0.203,1900,0.339,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,0.115,0.9925,0.3075,3.1855,0.115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
19/02/2015,NA,CN2,A,WINTER,2015,05/02/2015,42054-CN2-A,332.26,56.55,366.33,75.595,137.7025,22.5475,504.0325,98.1425,154.6925,0.659,0.576,475,0.699,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,0.115,0.9925,0.3075,3.1855,0.115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
19/02/2015,NA,CN2,B,WINTER,2015,05/02/2015,42054-CN2-B,299.6875,46.8575,1070.6425,179,429.1525,72.32,1499.795,251.32,298.1775,0.2,0.186,425,0.705,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,0.115,0.9925,0.3075,3.1855,0.115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
01/08/2015,NA,CN2,A,SUMMER,2015,17/08/2015,42217-CN2-A,1763.3,205.85,838.8,204.3,335.475,56.225,1174.275,260.525,466.375,1.502,0.79,475,3.712,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
01/08/2015,NA,CN2,B,SUMMER,2015,17/08/2015,42217-CN2-B,2195.925,318.475,496.5,114.5,278.85,50.725,775.35,165.225,483.7,2.832,1.928,550,3.993,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
17/08/2015,NA,CN2,A,SUMMER,2015,17/08/2015,42233-CN2-A,5569.5,818.5,1162.75,265,316.25,53.75,1479,318.75,1137.25,3.766,2.568,875,6.365,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
17/08/2015,NA,CN2,B,SUMMER,2015,17/08/2015,42233-CN2-B,5807.5,1207.25,826.5,202.25,318,95.25,1144.5,297.5,1504.75,5.074,4.058,575,10.1,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
02/09/2015,NA,CN2,A,SUMMER,2015,17/08/2015,42249-CN2-A,3804,474.25,899.5,214.5,88,12,987.5,226.5,700.75,3.852,2.094,650,5.852,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
02/09/2015,NA,CN2,B,SUMMER,2015,17/08/2015,42249-CN2-B,2164.75,275.75,1617.25,356,490,94.5,2107.25,450.5,726.25,1.027,0.612,725,2.986,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
27/10/2015,NA,CN2,A,FALL,2015,11/11/2015,42304-CN2-A,1930.75,287.75,1721.75,360.75,555,114.5,2276.75,475.25,763,0.848,0.605,600,3.218,NA,NA,NA,NA,FALL2015,5.5155,0.635,2.0645,0.042,5.5155,0.635,2.0645,0.042,NA,NA,NA,NA,40857-CN2,NA
27/10/2015,NA,CN2,B,FALL,2015,11/11/2015,42304-CN2-B,2225.25,311.75,1312.25,174.25,321.5,53.5,1633.75,227.75,539.5,1.362,1.369,550,4.046,NA,NA,NA,NA,FALL2015,5.5155,0.635,2.0645,0.042,5.5155,0.635,2.0645,0.042,NA,NA,NA,NA,40857-CN2,NA
11/11/2015,NA,CN2,A,FALL,2015,11/11/2015,42319-CN2-A,2616.75,437.25,443.75,119.5,229,91.25,672.75,210.75,648,3.89,2.075,650,4.026,NA,NA,NA,NA,FALL2015,5.5155,0.635,2.0645,0.042,5.5155,0.635,2.0645,0.042,NA,NA,NA,NA,40857-CN2,NA
11/11/2015,NA,CN2,B,FALL,2015,11/11/2015,42319-CN2-B,2172.5,236,577.25,212.75,264.5,77.25,841.75,290,526,2.581,0.814,475,4.574,NA,NA,NA,NA,FALL2015,5.5155,0.635,2.0645,0.042,5.5155,0.635,2.0645,0.042,NA,NA,NA,NA,40857-CN2,NA
25/11/2015,NA,CN2,A,FALL,2015,11/11/2015,42333-CN2-A,1496.25,312.5,504.25,216,315,22.75,819.25,238.75,551.25,1.826,1.309,700,2.138,NA,NA,NA,NA,FALL2015,5.5155,0.635,2.0645,0.042,5.5155,0.635,2.0645,0.042,NA,NA,NA,NA,40857-CN2,NA
25/11/2015,NA,CN2,B,FALL,2015,11/11/2015,42333-CN2-B,1668.25,449,555.5,151.75,258.25,55.98497242,813.75,207.7349724,656.7349724,2.05,2.161,725,2.301,NA,NA,NA,NA,FALL2015,5.5155,0.635,2.0645,0.042,5.5155,0.635,2.0645,0.042,NA,NA,NA,NA,40857-CN2,NA
10/02/2016,NA,CN2,A,WINTER,2016,24/02/2016,42410-CN2-A,557.5,280,972.75,645.25,437.25,227.25,1410,872.5,1152.5,0.395,0.321,600,0.929,NA,NA,NA,NA,WINTER2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40962-CN2,NA
10/02/2016,NA,CN2,B,WINTER,2016,24/02/2016,42410-CN2-B,696.75,224.25,1462.25,664.75,247.25,89.75,1709.5,754.5,978.75,0.408,0.297,400,1.742,NA,NA,NA,NA,WINTER2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40962-CN2,NA
25/02/2016,NA,CN2,A,WINTER,2016,24/02/2016,42425-CN2-A,796,463.5,1499.75,819.75,831.75,381.75,2331.5,1201.5,1665,0.341,0.386,625,1.274,NA,NA,NA,NA,WINTER2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40962-CN2,NA
25/02/2016,NA,CN2,B,WINTER,2016,24/02/2016,42425-CN2-B,506,168.5,1459.25,726.75,1029.25,466.75,2488.5,1193.5,1362,0.203,0.141,475,1.065,NA,NA,NA,NA,WINTER2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40962-CN2,NA
09/03/2016,NA,CN2,A,WINTER,2016,24/02/2016,42438-CN2-A,963.75,403.75,812,279.5,594.25,181.75,1406.25,461.25,865,0.685,0.875,575,1.676,NA,NA,NA,NA,WINTER2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40962-CN2,NA
09/03/2016,NA,CN2,B,WINTER,2016,24/02/2016,42438-CN2-B,658.5,191,1131.75,719.25,889.25,471.75,2021,1191,1382,0.326,0.16,450,1.463,NA,NA,NA,NA,WINTER2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40962-CN2,NA
06/05/2016,NA,CN2,A,SPRING,2016,20/05/2016,42496-CN2-A,2254.25,1558.25,2139,1432.75,932.75,442.75,3071.75,1875.5,3433.75,0.734,0.831,NA,NA,NA,NA,NA,NA,SPRING2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41048-CN2,NA
06/05/2016,NA,CN2,B,SPRING,2016,20/05/2016,42496-CN2-B,2634,1779.5,2312.5,1601.75,1281.75,802.75,3594.25,2404.5,4184,0.733,0.74,NA,NA,NA,NA,NA,NA,SPRING2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41048-CN2,NA
20/05/2016,NA,CN2,A,SPRING,2016,20/05/2016,42510-CN2-A,2287,1486,1860.5,1071.75,491,222.5,2351.5,1294.25,2780.25,0.973,1.148,NA,NA,NA,NA,NA,NA,SPRING2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41048-CN2,NA
20/05/2016,NA,CN2,B,SPRING,2016,20/05/2016,42510-CN2-B,2356.5,1559.25,1771.75,1136,397.5,213.75,2169.25,1349.75,2909,1.086,1.155,NA,NA,NA,NA,NA,NA,SPRING2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41048-CN2,NA
02/06/2016,NA,CN2,A,SPRING,2016,20/05/2016,42523-CN2-A,2349.5,1374.75,1875,1080.75,732,372,2607,1452.75,2827.5,0.901,0.946,NA,NA,NA,NA,NA,NA,SPRING2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41048-CN2,NA
02/06/2016,NA,CN2,B,SPRING,2016,20/05/2016,42523-CN2-B,2250.25,1313.5,1828,1072.25,854,447.75,2682,1520,2833.5,0.839,0.864,NA,NA,NA,NA,NA,NA,SPRING2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41048-CN2,NA
25/04/2005,NA,CN3,A,SPRING,2005,11/05/2005,38467-CN3-A,250,97.5,507.5,232.5,435,170,942.5,402.5,500,0.265,0.242,275,0.909,2.3,3.5,28.6,-7.6,SPRING2005,NA,NA,NA,NA,NA,NA,NA,NA,16.57808646,13.6172,20.3321,56.14663164,37021-CN3,11.35649462
25/04/2005,NA,CN3,B,SPRING,2005,11/05/2005,38467-CN3-B,242.5,85,300,112.5,240,70,540,182.5,267.5,0.449,0.466,275,0.882,2,4.3,25.1,-7.9,SPRING2005,NA,NA,NA,NA,NA,NA,NA,NA,16.57808646,13.6172,20.3321,56.14663164,37021-CN3,11.35649462
23/07/2005,NA,CN3,A,SUMMER,2005,03/08/2005,38556-CN3-A,467,84.375,912.5,215.795,472.25,81.545,1384.75,297.34,381.715,0.337,0.284,325,1.437,NA,NA,NA,NA,SUMMER2005,3.215,0.217,3.355,0.211,3.215,0.217,3.355,0.211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
23/07/2005,NA,CN3,B,SUMMER,2005,03/08/2005,38556-CN3-B,1022.5,203.2325,533.25,130.4,589.5,121.0175,1122.75,251.4175,454.65,0.911,0.808,600,1.704,NA,NA,NA,NA,SUMMER2005,3.215,0.217,3.355,0.211,3.215,0.217,3.355,0.211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
25/07/2005,25/07/05,CN3,A,SUMMER,2005,03/08/2005,38558-CN3-A,1462.075,238.2417181,931.175,232.9748582,661.15,128.9949011,1592.325,361.9697593,600.2114775,0.918,0.658,450,3.249,NA,NA,NA,NA,SUMMER2005,3.215,0.217,3.355,0.211,3.215,0.217,3.355,0.211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
25/07/2005,25/07/05,CN3,B,SUMMER,2005,03/08/2005,38558-CN3-B,1615.425,261.1337479,829.725,212.9412656,995.15,187.4575154,1824.875,400.398781,661.5325289,0.885,0.652,800,2.019,NA,NA,NA,NA,SUMMER2005,3.215,0.217,3.355,0.211,3.215,0.217,3.355,0.211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
03/11/2005,NA,CN3,A,FALL,2005,18/11/2005,38659-CN3-A,521.4325,93.1975,328.55,87.81,277.24,48.565,605.79,136.375,229.5725,0.861,0.683,400,1.304,NA,NA,NA,NA,FALL2005,2.841,0.5925,2.375,0.4395,2.4115,0.576,1.8225,0.421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
03/11/2005,NA,CN3,B,FALL,2005,18/11/2005,38659-CN3-B,515.3125,84.725,454.1375,97.78,376.07,91.145,830.2075,188.925,273.65,0.621,0.448,425,1.213,NA,NA,NA,NA,FALL2005,2.841,0.5925,2.375,0.4395,2.4115,0.576,1.8225,0.421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
17/11/2005,17/11/05,CN3,A,FALL,2005,18/11/2005,38673-CN3-A,767.8175,119.29,771.025,185.4475,853.9,139.555,1624.925,325.0025,444.2925,0.473,0.367,650,1.181,NA,NA,NA,NA,FALL2005,2.841,0.5925,2.375,0.4395,2.4115,0.576,1.8225,0.421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
17/11/2005,17/11/05,CN3,B,FALL,2005,18/11/2005,38673-CN3-B,427.0525,67.8975,1111.46,195.1675,910.62,186.9325,2022.08,382.1,449.9975,0.211,0.178,550,0.776,2.1,4.3,35.6,-9.3,FALL2005,2.841,0.5925,2.375,0.4395,2.4115,0.576,1.8225,0.421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
05/12/2005,NA,CN3,A,FALL,2005,18/11/2005,38691-CN3-A,132.425,18.975,278.35,58,350.725,50.925,629.075,108.925,127.9,0.211,0.174,250,0.53,2,4.3,39.4,-12.2,FALL2005,2.841,0.5925,2.375,0.4395,2.4115,0.576,1.8225,0.421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
05/12/2005,NA,CN3,B,FALL,2005,18/11/2005,38691-CN3-B,507.4,83.025,335.325,72,547.175,51.475,882.5,123.475,206.5,0.575,0.672,600,0.846,1.9,4.1,31.7,-9.6,FALL2005,2.841,0.5925,2.375,0.4395,2.4115,0.576,1.8225,0.421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
31/01/2006,NA,CN3,A,WINTER,2006,14/02/2006,38748-CN3-A,308.015,52.0325,674.785,156.2925,696.08,110.7775,1370.865,267.07,319.1025,0.225,0.195,400,0.77,NA,NA,NA,NA,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN3,5.125833106
